iter	Logloss
306	0.02061291856
307	0.02049029656
308	0.02034308811
309	0.02019151142
310	0.02002470816
311	0.01993363652
312	0.01978023955
313	0.01961465912
314	0.0194718457
315	0.01933162866
316	0.01919718831
317	0.0190882585
318	0.01900929576
319	0.01892087218
320	0.01875708932
321	0.01859216975
322	0.01845092438
323	0.01835482407
324	0.01820303542
325	0.01810418298
326	0.01796478946
327	0.01783104766
328	0.01772369123
329	0.01760709256
330	0.01752332883
331	0.01741042104
332	0.01730401878
333	0.01719844704
334	0.01710246518
335	0.01699634207
336	0.01689001412
337	0.01680179824
338	0.01672526737
339	0.01660266232
340	0.0165002342
341	0.01637963707
342	0.01632110728
343	0.01623985437
344	0.0161047491
345	0.0159946491
346	0.01589475877
347	0.01578651199
348	0.0157205797
349	0.01564480568
350	0.01557112914
351	0.01546701053
352	0.01534192922
353	0.01523729691
354	0.01513111808
355	0.01503172191
356	0.01497487654
357	0.01486339048
358	0.01476362591
359	0.01466375268
360	0.01460101412
361	0.01452460219
362	0.01443565911
363	0.01431712282
364	0.01424208747
365	0.0141618849
366	0.01407636054
367	0.01403715531
368	0.01394644571
369	0.01389261903
370	0.01379963077
371	0.01371603725
372	0.01364540918
373	0.01359004839
374	0.01353155284
375	0.01346533461
376	0.01339117223
377	0.01332319796
378	0.01322284696
379	0.01313113551
380	0.01305621744
381	0.01297608488
382	0.01289561703
383	0.01282489205
384	0.01272711319
385	0.01266437136
386	0.01258408905
387	0.0125159547
388	0.01245166203
389	0.0123893235
390	0.01234437895
391	0.01226867577
392	0.01220872515
393	0.01213958505
394	0.01208104113
395	0.0120382913
396	0.01199179959
397	0.01192268295
398	0.0118629187
399	0.01179675905
400	0.01175638708
401	0.01169716657
402	0.0116371565
403	0.01158865982
404	0.01152768285
405	0.01146361299
406	0.01143764133
407	0.01139280594
408	0.01132995728
409	0.01126077118
410	0.01120747341
411	0.01113984173
412	0.01106828414
413	0.01097453293
414	0.01092283218
415	0.01089848468
416	0.01086775618
417	0.01078937454
418	0.01072244503
419	0.01066475463
420	0.01061053069
421	0.01054394921
422	0.01046598997
423	0.01043167759
424	0.01038413504
425	0.01034251882
426	0.01028760229
427	0.01025249409
428	0.01022803636
429	0.01018338155
430	0.01014096615
431	0.01009086964
432	0.01004239194
433	0.009986969573
434	0.009941637738
435	0.009896020509
436	0.00984119982
437	0.009790450162
438	0.009740659906
439	0.009684414159
440	0.009634733925
441	0.009567242389
442	0.009509320959
443	0.009463765668
444	0.00942438956
445	0.0093933551
446	0.009355552566
447	0.009322996898
448	0.009279749365
449	0.009233626896
450	0.009183024049
451	0.009130500787
452	0.009091154733
453	0.009058181227
454	0.00902592598
455	0.008983375511
456	0.008935207521
457	0.00890154803
458	0.008867940314
459	0.008827496993
460	0.008785308678
461	0.008732933743
462	0.008693405461
463	0.008653064928
464	0.008613299611
465	0.008577536301
466	0.008550451174
467	0.00851286703
468	0.008468508798
469	0.008428005052
470	0.008380865411
471	0.008329018641
472	0.008290137608
473	0.008264556904
474	0.008239049882
475	0.008221574584
476	0.008193426565
477	0.008155334504
478	0.008135130482
479	0.008112147746
480	0.008087760546
481	0.008052619591
482	0.008036789186
483	0.007989709644
484	0.007954356562
485	0.007918594922
486	0.007891414879
487	0.007835776369
488	0.007806905268
489	0.007774022492
490	0.007748437657
491	0.007714955049
492	0.007676084032
493	0.007648989499
494	0.007622830976
495	0.007611895834
496	0.007581741223
497	0.007554452144
498	0.007529657794
499	0.007514012768
500	0.007481725622
501	0.0074529739
502	0.007426491414
503	0.007401478971
504	0.007369417571
505	0.007340980674
506	0.007304592429
507	0.007278890219
508	0.007240046535
509	0.00721845381
510	0.00719482636
511	0.007180776904
512	0.007143553499
513	0.00712996831
514	0.007094356132
515	0.007059675632
516	0.007026662226
517	0.007004876921
518	0.006986213939
519	0.006970719168
520	0.006938871406
521	0.006912360943
522	0.006881197699
523	0.006842915983
524	0.006816803709
525	0.006792083638
526	0.006771015327
527	0.006737726916
528	0.006710186415
529	0.006677717699
530	0.006657003437
531	0.006625069894
532	0.006597735934
533	0.006566404016
534	0.006526277852
535	0.006488801063
536	0.00646504002
537	0.006447981432
538	0.006419334784
539	0.006407915691
540	0.006385991061
541	0.006361199582
542	0.006344686431
543	0.006335155897
544	0.006314640973
545	0.00629390776
546	0.006267848518
547	0.006258963304
548	0.006240517344
549	0.006209295777
550	0.006195035478
551	0.006179942936
552	0.006166591469
553	0.006145000995
554	0.006123704776
555	0.00609980495
556	0.006075349236
557	0.006054888311
558	0.00603424164
559	0.006016701856
560	0.005998178484
561	0.005981273885
562	0.005965339876
563	0.005948699528
564	0.005938475862
565	0.005921928245
566	0.005896966172
567	0.005877108738
568	0.005844058402
569	0.005817879127
570	0.005798512025
571	0.00578610727
572	0.005764925256
573	0.005751394232
574	0.005730135867
575	0.005711045181
576	0.00569460625
577	0.005676938573
578	0.005647752202
579	0.005635515443
580	0.005618312996
581	0.005599936615
582	0.005578179493
583	0.005558042273
584	0.005543835654
585	0.005520013949
586	0.005506219036
587	0.005487479377
588	0.005471431852
589	0.005454260849
590	0.005442593266
591	0.005422328512
592	0.005404038814
593	0.005387143222
594	0.005370315812
595	0.005354243318
596	0.005341451922
597	0.005324163287
598	0.005303769809
599	0.005284836516
600	0.005269888379
601	0.005257165119
602	0.005244307686
603	0.005227455219
604	0.005212399985
605	0.005195039502
606	0.005178100868
607	0.005168814288
608	0.005153889532
609	0.00514214116
610	0.005126575446
611	0.005106368887
612	0.005088989062
613	0.005075504786
614	0.005062888367
615	0.005048770896
616	0.005030211435
617	0.005022282722
618	0.00501488538
619	0.004999549421
620	0.004983249864
621	0.004970474267
622	0.004951964755
623	0.004938820874
624	0.004923755592
625	0.004912743596
626	0.004899267884
627	0.004894587708
628	0.004880420716
629	0.00486912402
630	0.004854568279
631	0.00484586804
632	0.004827172571
633	0.004820446092
634	0.004801238067
635	0.004785442848
636	0.004773752742
637	0.004773694534
638	0.004760086312
639	0.004749179837
640	0.004731374829
641	0.00471911133
642	0.004709329155
643	0.004697973598
644	0.004697920766
645	0.004687482699
646	0.00467479111
647	0.004663480234
648	0.004647366759
649	0.004630802533
650	0.004628892888
651	0.004628879892
652	0.004615634612
653	0.004609755085
654	0.004595138197
655	0.004588447551
656	0.004572813232
657	0.004559758192
658	0.004549944109
659	0.004534607395
660	0.004531034601
661	0.004523787441
662	0.004513132411
663	0.004502358651
664	0.004486989055
665	0.004487003572
666	0.004474785869
667	0.004474763123
668	0.00446129495
669	0.004450292757
670	0.004450319261
671	0.00443894268
672	0.004427791638
673	0.004417803053
674	0.004408182069
675	0.004405503816
676	0.004399446346
677	0.00439057127
678	0.004378218066
679	0.004372341375
680	0.004363650436
681	0.004349310603
682	0.004340037143
683	0.004340057231
684	0.004331090202
685	0.004321807492
686	0.004317654251
687	0.00431056716
688	0.004303648083
689	0.004291457838
690	0.004287951078
691	0.004277614023
692	0.004264466307
693	0.004251765204
694	0.004236239233
695	0.004227950657
696	0.004215572529
697	0.004205872469
698	0.004195946999
699	0.004186033549
700	0.004177205865
701	0.004166807555
702	0.004158556801
703	0.00414671602
704	0.004136029217
705	0.004124181588
706	0.004116492014
707	0.004108781209
708	0.004096589883
709	0.004096589883
710	0.004087217985
711	0.004078845356
712	0.004070379101
713	0.004057928077
714	0.004050421615
715	0.004042398392
716	0.004030373539
717	0.004021336859
718	0.004011895303
719	0.003999954433
720	0.00399545414
721	0.003987808152
722	0.003980568451
723	0.003961330591
724	0.003961176694
725	0.003950746489
726	0.003939775359
727	0.003929769293
728	0.003919256719
729	0.003916222071
730	0.003916255843
731	0.003909321197
732	0.003898453607
733	0.003891100964
734	0.003888908153
735	0.003880989273
736	0.003867501074
737	0.0038560938
738	0.003848867409
739	0.003848902002
740	0.003841360655
741	0.003841304483
742	0.003841399789
743	0.003831675637
744	0.003831691498
745	0.003822756896
746	0.003812081266
747	0.003800393563
748	0.003786116907
749	0.003778526546
750	0.003768522699
751	0.00376492741
752	0.003757032432
753	0.003749150776
754	0.003740730865
755	0.003734942095
756	0.003725032269
757	0.003712983772
758	0.003713006054
759	0.003704802865
760	0.003699577666
761	0.003691608483
762	0.003681664347
763	0.003676559519
764	0.003675320955
765	0.003667322117
766	0.003656749109
767	0.003653161356
768	0.003643978672
769	0.003642059989
770	0.003632334006
771	0.0036259788
772	0.003616814153
773	0.003610396929
774	0.003601335976
775	0.003590493913
776	0.00359047466
777	0.003589418949
778	0.003589257901
779	0.00358169986
780	0.003581007893
781	0.003568225374
782	0.003568215736
783	0.003560401245
784	0.003551343985
785	0.003543073732
786	0.003534753196
787	0.003525027034
788	0.003517416766
789	0.003509053706
790	0.003503112827
791	0.003495543623
792	0.003495613952
793	0.003491942061
794	0.003482035575
795	0.003475043494
796	0.003465906866
797	0.003459245154
798	0.003452558683
799	0.003446347126
800	0.003439416986
801	0.0034354829
802	0.003428344583
803	0.003421620572
804	0.003421616843
805	0.00341471863
806	0.003407808627
807	0.003402202313
808	0.003396284199
809	0.003381782123
810	0.003381804436
811	0.003381776347
812	0.003376136317
813	0.003370350613
814	0.003370403885
815	0.003370416913
816	0.003364163033
817	0.003355357694
818	0.003347837868
819	0.00334127665
820	0.003333890186
821	0.003327441256
822	0.003323913672
823	0.003322972106
824	0.003314742934
825	0.003305518332
826	0.003298743021
827	0.003291404276
828	0.003291401981
829	0.003289603522
830	0.003281699518
831	0.003277565156
832	0.003272071734
833	0.003267557669
834	0.003261672486
835	0.003258473652
836	0.003250249861
837	0.003239571066
838	0.003229510523
839	0.003228092573
840	0.003221740554
841	0.003221800735
842	0.003215818238
843	0.003207328718
844	0.003198569085
845	0.003191403648
846	0.003181023372
847	0.003170638147
848	0.003170691342
849	0.003164608031
850	0.003156870751
851	0.003149047198
852	0.003149041657
853	0.003149082357
854	0.003145193845
855	0.00313901925
856	0.003137459119
857	0.00313644165
858	0.003136461481
859	0.003136441304
860	0.003129331206
861	0.00312422485
862	0.003121844953
863	0.003121811897
864	0.003118231042
865	0.00310738312
866	0.003107387164
867	0.003102275433
868	0.003095610272
869	0.003089866745
870	0.003089815389
871	0.003089784789
872	0.003083701357
873	0.003076979583
874	0.003068354067
875	0.003063424291
876	0.003058442857
877	0.003058456901
878	0.003053210532
879	0.003045588593
880	0.003042024396
881	0.003039489756
882	0.003039492682
883	0.003030401415
884	0.003030370802
885	0.00303032523
886	0.003030404526
887	0.003025939781
888	0.003025858487
889	0.003025812542
890	0.003022711271
891	0.003018279549
892	0.003011896092
893	0.003006731998
894	0.003006717413
895	0.003002050745
896	0.002993412545
897	0.002993413965
898	0.002986762224
899	0.002985880935
900	0.002979779109
901	0.0029695029
902	0.002969525818
903	0.002960735968
904	0.002960734438
905	0.002956459706
906	0.002951399384
907	0.002944015411
908	0.002940353432
909	0.002940383978
910	0.002940360233
911	0.00293619994
912	0.002936189645
913	0.002934017076
914	0.002928722361
915	0.002928722361
916	0.002923227854
917	0.002923163757
918	0.002921728474
919	0.002915889911
920	0.002915877459
921	0.002912314352
922	0.002907544291
923	0.002907545635
924	0.002907516456
925	0.002902406253
926	0.002888854401
927	0.002888762713
928	0.002888703117
929	0.002883538233
930	0.00287651002
931	0.002876496929
932	0.002870478745
933	0.002865138683
934	0.002858796384
935	0.002854128587
936	0.002853967384
937	0.002850131968
938	0.002850097301
939	0.002850070128
940	0.002843425473
941	0.002843346553
942	0.002837157052
943	0.00282863557
944	0.002819005039
945	0.002813111658
946	0.002813051708
947	0.002813039072
948	0.002809047778
949	0.002808656427
950	0.002808634646
951	0.002804487366
952	0.002802042239
953	0.002801980869
954	0.00280192894
955	0.002800346369
956	0.00279125946
957	0.00278756602
958	0.002787532454
959	0.002787473782
960	0.002787472016
961	0.002778677006
962	0.002772686961
963	0.002771465028
964	0.002771425861
965	0.002768847993
966	0.002763202177
967	0.002759617071
968	0.002756663136
969	0.002756540628
970	0.002756537949
971	0.002754982536
972	0.002749844123
973	0.002749754643
974	0.002749762144
975	0.002749744115
976	0.002749681051
977	0.002749652948
978	0.002749651382
979	0.002742245641
980	0.002736599259
981	0.002731349566
982	0.002726772125
983	0.002718801052
984	0.002715167744
985	0.002710644637
986	0.00270938265
987	0.002706730579
988	0.002701082306
989	0.002690866612
990	0.002690859687
991	0.002684971647
992	0.002685026104
993	0.002684912843
994	0.002680246582
995	0.002676831276
996	0.002676801226
997	0.002676843704
998	0.00267226697
999	0.002667533419
